id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5698297175,Senior Machine Learning Engineer,Platform Recruitment,"Pampisford, Cambridge",Eastern England,"Senior Machine Learning Engineer | Cambridge / Hybrid | £80,000–£120,000  Bonus Join a fast-growing FinTech/InsurTech company in Cambridge that is transforming how financial and insurance products are built using machine learning and data-driven decision-making. Their platform leverages advanced ML models to power areas such as fraud detection, risk modelling, underwriting optimisation, and customer analytics, enabling smarter and faster decisions at scale. With strong investment and a product-…",80000.0,120000.0,0,,full_time,IT Jobs,2026-04-13T20:29:31Z,https://www.adzuna.co.uk/jobs/details/5698297175?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255242+00:00
5795788330,Staff Machine Learning Engineer,Hexwired Recruitment Limited,UK,UK,"Staff Machine Learning Engineer | Remote | Salary £100,000-£200,000 (flexible) | Hexwired Recruitment has partnered with an exciting AI software company developing advanced machine learning products that solve complex, real-world problems. They're looking for a Technical Lead to bridge research and engineering, taking cutting-edge models from experimentation into robust production systems. The Role This is a senior hands-on leadership position where you'll own the execution of the company's mac…",160000.0,200000.0,0,,full_time,IT Jobs,2026-07-10T17:46:58Z,https://www.adzuna.co.uk/jobs/details/5795788330?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255247+00:00
5799954769,Machine Learning Engineer - Fulfillment,Jd.Com International Uk,"London, UK",London,"Who We Are At JD.com, also known as JINGDONG, we are building one of the world’s most trusted technology and supply chain ecosystems. What started as a bold idea in China has evolved into a NASDAQ-listed, Fortune 44 global enterprise serving over 700 million active customers. Powered by advanced logistics, innovative technology, and a commitment to integrity, JD.com operates across retail, logistics, technology, property and more, creating solutions that make everyday life smarter, faster, and …",51044.11,51044.11,1,,full_time,Engineering Jobs,2026-07-14T13:42:28Z,https://www.adzuna.co.uk/jobs/details/5799954769?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255252+00:00
5788129884,Senior Machine Learning Engineer,Datatonic,"London, UK",London,"Shape the Future of AI & Data with Us At Datatonic, we are Google Cloud's premier partner in AI, driving transformation for world-class businesses. We push the boundaries of technology with expertise in machine learning, data engineering, and analytics on Google Cloud. By partnering with us, clients future-proof their operations, unlock actionable insights, and stay ahead of the curve in a rapidly evolving world. Your Mission As a Senior Machine Learning Engineer, you'll know how to engineer be…",68423.95,68423.95,1,,full_time,IT Jobs,2026-07-04T15:34:55Z,https://www.adzuna.co.uk/jobs/details/5788129884?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255257+00:00
5629756326,Machine Learning Engineer (Remote),StackAdapt,UK,UK,"StackAdapt is the leading technology company that empowers marketers to reach, engage, and convert audiences with precision. With 465 billion automated optimizations per second, the AI-powered StackAdapt Marketing Platform seamlessly connects brand and performance marketing to drive measurable results across the entire customer journey. The most forward-thinking marketers choose StackAdapt to orchestrate high-impact campaigns across programmatic advertising and marketing channels. We're looking…",50765.17,50765.17,1,,,IT Jobs,2026-02-14T17:16:21Z,https://www.adzuna.co.uk/jobs/details/5629756326?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255262+00:00
5770810010,Machine Learning Engineering Manager,Compare the Market,"London, UK",London,"Description Machine Learning Engineering Manager Function: Data & AI Solutions Location: Hybrid, London office Curious about what’s next? So are we. Join Compare the Market and help to make financial decision making a breeze for millions. We’ve carved a meerkat-shaped niche and we’re looking for ambitious, curious thinkers who thrive in a fast-moving, high-impact environment. If you love accountability, embrace challenge, and want to make a real difference, you’ll fit right in. We’d love you to…",81641.34,81641.34,1,,full_time,Engineering Jobs,2026-06-20T16:34:34Z,https://www.adzuna.co.uk/jobs/details/5770810010?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255267+00:00
5794230462,Lead Machine Learning Engineer,Aioi Nissay Dowa Europe,"Oxford Airport, Kidlington",South East England,"We’re AND-E – one of the fastest-growing insurance companies leading the way in connected mobility protection. And we need you to help drive our next phase of growth. We’re looking for dynamic, driven professionals like you to help evolve our business in new directions. You’ll need first-class leadership credentials to bring our people with you on this journey and take us to the next level. You’ll be a Lead Machine Learning Engineer. The role will combine technical leadership, delivery leadersh…",81322.0,112488.0,0,permanent,full_time,IT Jobs,2026-07-09T14:57:38Z,https://www.adzuna.co.uk/jobs/details/5794230462?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255272+00:00
5788127176,"Machine Learning Engineer, Platform",Scale AI,"London, UK",London,"Machine Learning Engineer, Platform London, UK Scale GP (Scale Generative AI Platform) is an enterprise-grade Generative AI platform that provides APIs for knowledge retrieval, inference, evaluation, and agentic workflows. We are looking for a Machine Learning Engineer to join our team and build the retrieval and knowledge representation systems at the heart of the platform. You will own ML components end to end — from research and prototyping through to production deployment — working across k…",54134.2,54134.2,1,,,IT Jobs,2026-07-04T15:30:09Z,https://www.adzuna.co.uk/jobs/details/5788127176?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255277+00:00
5814254992,Lead Machine Learning Engineer,Kingfisher,"London, UK",London,"hackajob is collaborating with Kingfisher to connect them with exceptional professionals for this role. We’re Kingfisher, A team made up of over 74,000 passionate people who bring Kingfisher - and all our other brands: B&Q, Screwfix, Brico Depot, Castorama and Koctas - to life. That’s right, we’re big, but we have ambitions to become even bigger and even better. We want to become the leading home improvement company and grow the largest community of home improvers in the world. And that’s where…",59706.5,59706.5,1,,,IT Jobs,2026-07-24T20:48:31Z,https://www.adzuna.co.uk/jobs/land/ad/5814254992?se=iPUF26yN8RGNzO_fQd9OLg&utm_medium=api&utm_source=68afd3e1&v=F06BD9962722331BD28CFB2F606D3958B9BBE599,machine learning engineer,2026-08-01T13:28:18.255282+00:00
5696596558,Senior Machine Learning Engineer,Deliveroo,"The City, Central London",London,"Senior Machine Learning Engineer Join us in our mission to transform the way people shop and eat, where impact, innovation and growth drive everything we do. Our Engineering teams tackle complex technical challenges across a global, three-sided marketplace, building and scaling systems that serve millions of customers, riders and partners every day. From real-time logistics to resilient infrastructure and marketplace optimisation, we design, build and operate technology that powers Deliveroo’s …",61321.09,61321.09,1,,full_time,IT Jobs,2026-04-11T11:22:17Z,https://www.adzuna.co.uk/jobs/details/5696596558?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255287+00:00
5696596827,Senior Machine Learning Engineer,Deliveroo,"The City, Central London",London,"Senior Machine Learning Engineer Join us in our mission to transform the way people shop and eat, where impact, innovation and growth drive everything we do. Our Engineering teams tackle complex technical challenges across a global, three-sided marketplace, building and scaling systems that serve millions of customers, riders and partners every day. From real-time logistics to resilient infrastructure and marketplace optimisation, we design, build and operate technology that powers Deliveroo’s …",66507.7,66507.7,1,,full_time,IT Jobs,2026-04-11T11:22:32Z,https://www.adzuna.co.uk/jobs/details/5696596827?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255291+00:00
5815363799,Senior Machine Learning Engineer,CFC,"Liverpool Street, Central London",London,"Insurance isn’t the first industry most engineers think of when they imagine cutting-edge AI work. That’s exactly why this role is interesting. CFC’s Data & AI unit is building production agentic systems that automate complex underwriting decisions - not chatbots, not copilots bolted onto legacy workflows, but autonomous multi-step AI agents that reason over unstructured data, assess risk, and drive real business outcomes. We’re using frameworks like LangChain to orchestrate LLM-driven services…",53720.66,53720.66,1,,full_time,IT Jobs,2026-07-25T12:28:26Z,https://www.adzuna.co.uk/jobs/details/5815363799?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255296+00:00
5795611810,Senior Machine Learning Engineer,Connect,"Aldgate, Central London",London,"Position Overview We are seeking a Senior Machine Learning Engineer to design, deploy, and optimize our next-generation Conversational AI and Data Analytics platforms. You will bridge the gap between AI research and production engineering. Your primary focus will be optimizing and scaling core Speech (ASR, TTS) and Language Model (LLM, SLM) pipelines across hybrid cloud and local edge environments. Key Responsibilities Pipeline Deployment & Architecture Deploy AI Pipelines: Build production-gra…",70502.17,70502.17,1,,full_time,IT Jobs,2026-07-10T13:31:53Z,https://www.adzuna.co.uk/jobs/details/5795611810?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255301+00:00
5754571240,Principal Machine Learning Engineer,ComplyAdvantage,"London, UK",London,"What you will be doing We are looking for an exceptional Principal Machine Learning Engineer to lead the engineering build-out of ML and agentic AI across our AML/KYC and Fraud platform. Our products use ML, LLMs and agentic systems to extract entities, risks and relationships from millions of structured and unstructured sources, to score customer, transaction and fraud risk, and to power our real-time financial crime knowledge graph. As a Principal MLE you will be a senior technical leader who…",98506.8,98506.8,1,,,Engineering Jobs,2026-06-06T17:00:49Z,https://www.adzuna.co.uk/jobs/details/5754571240?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255313+00:00
5687232007,Principal Machine Learning Engineer,Speechmatics,"London, UK",London,"We are hiring a Principal Machine Learning Engineer to work on cutting-edge R&D and translating research into customer-centric solutions. As innovators in speech technology, our mission is to Understand Every Voice—a vision that has propelled us to be world leaders of Voice AI. Fuelled by innovation, inclusivity, and a passion for making a global impact through world-leading Speech AI, we're looking for an experienced Principal Machine Learning Engineer to accelerate our efforts towards excepti…",70061.61,70061.61,1,,,IT Jobs,2026-04-02T11:12:42Z,https://www.adzuna.co.uk/jobs/details/5687232007?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255318+00:00
5687232735,Principal Machine Learning Engineer,Speechmatics,"Cambridge, Cambridgeshire",Eastern England,"We are hiring a Principal Machine Learning Engineer to work on cutting-edge R&D and translating research into customer-centric solutions. As innovators in speech technology, our mission is to Understand Every Voice—a vision that has propelled us to be world leaders of Voice AI. Fuelled by innovation, inclusivity, and a passion for making a global impact through world-leading Speech AI, we're looking for an experienced Principal Machine Learning Engineer to accelerate our efforts towards excepti…",67333.27,67333.27,1,,,IT Jobs,2026-04-02T11:13:53Z,https://www.adzuna.co.uk/jobs/details/5687232735?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255323+00:00
5813657253,Junior Machine Learning Engineer,Recraft,"London, UK",London,"About Us Founded in the US in 2022 and now based in London, UK, Recraft is an AI tool for professional designers, illustrators, and marketers, setting a new standard for excellence in image generation. We designed a tool that lets creators quickly generate and iterate original images, vector art, illustrations, icons, and 3D graphics with AI. Over 3 million users across 190 countries have produced hundreds of millions of images using Recraft, and we're just getting started. Join a universe of p…",42892.46,42892.46,1,,full_time,IT Jobs,2026-07-24T10:46:06Z,https://www.adzuna.co.uk/jobs/details/5813657253?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255327+00:00
5813665822,Senior Machine Learning Engineer,Chattermill Analytics Limited,UK,UK,"Senior Machine Learning Engineer  UK or Poland (Remote or Hybrid, it’s up to you!)  Dependent on experience  Be part of our success with the opportunity to join our company equity scheme Our Perks ❤️ Monthly Health & Wellness budget, increasing with length of service  Annual Learning and Development budget, increasing with length of service ‍♂️ Flexible working in a choice-first environment - we trust the way you want to work! ️ Work From Home Allowance  25 Holiday Days  your local bank holiday…",47810.82,47810.82,1,,full_time,Scientific & QA Jobs,2026-07-24T10:55:49Z,https://www.adzuna.co.uk/jobs/details/5813665822?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255332+00:00
5803525249,AI & Machine Learning Engineer,Tenth Revolution Group,"London, UK",London,"AI & Machine Learning Engineer - Multiple Levels Available London (Hybrid) - Python, SQL, TensorFlow, PyTorch - Azure, AWS & GCP - Up to £75,000 Our client is investing heavily in Artificial Intelligence and Machine Learning capabilities and is seeking talented AI professionals to join a growing technology team in London. This is an opportunity to work on cutting-edge AI solutions, develop enterprise-scale machine learning applications and collaborate with highly skilled technical professionals…",45000.0,75000.0,0,permanent,full_time,IT Jobs,2026-07-16T19:25:04Z,https://www.adzuna.co.uk/jobs/details/5803525249?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255337+00:00
5679575599,Machine Learning Engineer - TradingHub,TradingHub,"London, UK",London,"Compensation: Competitive (Financial Services) About TradingHub Founded in 2010, TradingHub delivers uniquely intelligent trade surveillance software to world leading financial institutions. Developed by market professionals, our solutions use sophisticated modelling techniques to detect single and cross-product market manipulation. With a team of over 150 experts worldwide, TradingHub combines global reach with deep markets expertise to help our customers mitigate financial, regulatory, and re…",61592.27,61592.27,1,contract,full_time,IT Jobs,2026-03-26T20:31:10Z,https://www.adzuna.co.uk/jobs/details/5679575599?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255342+00:00
5743587100,Principal Machine Learning Engineer,Anaplan,"London, UK",London,"At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",104067.24,104067.24,1,,,IT Jobs,2026-05-28T16:19:00Z,https://www.adzuna.co.uk/jobs/details/5743587100?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255346+00:00
5750343531,Lead Machine Learning Engineer,YouLend,"Holborn, Central London",London,"We’re looking for a Machine Learning Lead Engineer who wants to operate as a player-coach — someone still very hands-on, but excited to grow into a proper management role over time. This is not a pure manager role from day one. You’ll be building, shipping, and improving ML systems while gradually taking on more team leadership responsibilities. Key Responsibilities What you’ll do: Build and maintain production-grade ML systems and pipelines Stay hands-on (coding, reviews, debugging, deployment…",86700.05,86700.05,1,,full_time,IT Jobs,2026-06-03T10:24:14Z,https://www.adzuna.co.uk/jobs/details/5750343531?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255351+00:00
5487148079,Senior Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",60404.37,60404.37,1,,full_time,IT Jobs,2025-11-08T12:10:33Z,https://www.adzuna.co.uk/jobs/details/5487148079?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255356+00:00
5796947557,Senior Machine Learning Engineer,Checkout.com,"London, UK",London,"Company Description We’re Checkout.com . You might not know our name, but companies like eBay, Spotify, Klarna, Uber, and Sony do, because we’re behind many of the digital experiences you use every day. We are where the world checks out, enabling over 10 billion transactions yearly for more than one billion global shoppers. Whether you want to book a holiday, order food, renew a subscription, or check out online, there’s a good chance our tech powers the payments behind the scenes. Our platform…",60677.58,60677.58,1,,full_time,IT Jobs,2026-07-11T13:34:17Z,https://www.adzuna.co.uk/jobs/details/5796947557?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255361+00:00
5799960933,Machine Learning Engineer - Recommendation,JD.com,"London, UK",London,"Who We Are At JD.com, also known as JINGDONG, we are building one of the world’s most trusted technology and supply chain ecosystems. What started as a bold idea in China has evolved into a NASDAQ-listed, Fortune 44 global enterprise serving over 700 million active customers. Powered by advanced logistics, innovative technology, and a commitment to integrity, JD.com operates across retail, logistics, technology, property and more, creating solutions that make everyday life smarter, faster, and …",44712.9,44712.9,1,,full_time,IT Jobs,2026-07-14T13:48:11Z,https://www.adzuna.co.uk/jobs/details/5799960933?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255365+00:00
5661494972,Principal Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",66296.63,66296.63,1,,full_time,IT Jobs,2026-03-11T10:21:23Z,https://www.adzuna.co.uk/jobs/details/5661494972?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255370+00:00
5517731977,Senior Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",64682.48,64682.48,1,,full_time,IT Jobs,2025-11-28T15:10:31Z,https://www.adzuna.co.uk/jobs/details/5517731977?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255375+00:00
5754568750,Lead Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",63828.21,63828.21,1,,full_time,IT Jobs,2026-06-06T16:54:27Z,https://www.adzuna.co.uk/jobs/details/5754568750?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255379+00:00
5665220931,Senior Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",66016.38,66016.38,1,,full_time,IT Jobs,2026-03-14T10:16:09Z,https://www.adzuna.co.uk/jobs/details/5665220931?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255384+00:00
5776437345,Senior Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",64984.46,64984.46,1,,full_time,IT Jobs,2026-06-25T16:31:54Z,https://www.adzuna.co.uk/jobs/details/5776437345?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255396+00:00
5355147506,Senior Machine Learning Engineer,Faculty AI,UK,UK,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",63976.66,63976.66,1,,full_time,IT Jobs,2025-08-16T11:06:39Z,https://www.adzuna.co.uk/jobs/details/5355147506?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255401+00:00
5782253366,Principal Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",78976.61,78976.61,1,,full_time,Engineering Jobs,2026-06-30T16:30:21Z,https://www.adzuna.co.uk/jobs/details/5782253366?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:18.255406+00:00
5774977066,Lead Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",71783.63,71783.63,1,,full_time,IT Jobs,2026-06-24T16:40:02Z,https://www.adzuna.co.uk/jobs/details/5774977066?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033011+00:00
5709484932,Senior Machine Learning Engineer,Accurx,"London, UK",London," Accurx is where conversations happen with and about patients. For decades, the NHS has struggled with fragmented systems that make simple tasks feel impossible. We’re changing that by building a single, system-wide platform that connects everyone through communication. What started as a way for GPs to text a patient has now evolved into an all-in-one digital toolkit used by 98% of GP practices. Our platform now powers Total Triage to manage patient demand, and Self-Book , which lets patients s…",100000.0,115000.0,0,,full_time,IT Jobs,2026-04-24T19:13:29Z,https://www.adzuna.co.uk/jobs/details/5709484932?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033043+00:00
5732352619,Lead Machine Learning Engineer,Faculty AI,"London, UK",London,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",66874.87,66874.87,1,,full_time,IT Jobs,2026-05-17T12:51:14Z,https://www.adzuna.co.uk/jobs/details/5732352619?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033049+00:00
5806149247,Staff Machine Learning Engineer,Just Eat,UK,UK,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role The AI Growth team builds the AI systems that make JustEatTakeaway.com…",79289.19,79289.19,1,,full_time,IT Jobs,2026-07-18T13:48:51Z,https://www.adzuna.co.uk/jobs/details/5806149247?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033055+00:00
5802854749,Lead Machine Learning Engineer,Faculty AI,UK,UK,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",66510.74,66510.74,1,,full_time,IT Jobs,2026-07-16T13:45:53Z,https://www.adzuna.co.uk/jobs/details/5802854749?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033060+00:00
5810681073,Machine Learning Engineer (UK),Bumble,"London, UK",London,"At Bumble, we're building a world where all relationships are healthy and equitable, and machine learning is central to making that real for millions of people every day. As part of our Machine Learning team in Recommendations, you'll help shape intelligent systems that power meaningful connections, safer interactions, and more personalised experiences across our platform. As a Machine Learning Engineer, you'll own ML problems end-to-end, from data exploration through to production. You'll brin…",56135.73,56135.73,1,,full_time,IT Jobs,2026-07-22T10:37:24Z,https://www.adzuna.co.uk/jobs/details/5810681073?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033066+00:00
5799061857,Senior Machine Learning Engineer,Aioi Nissay Dowa Europe,"Oxford Airport, Kidlington",South East England,"We’re Aioi R&D Lab – an AI tech hub in one of the fastest-growing insurance companies. We research and develop AI systems that catapult insurance from a slow-moving, traditional past into a data-driven, technology-lead and society-defining future. We’re looking for dynamic, driven professionals like you to help evolve our business in new directions. You’ll need first-class credentials and a proactive attitude to help us drive the change that underpins our mission. As a Senior Machine Learning E…",81322.0,112488.0,0,contract,,IT Jobs,2026-07-13T21:37:34Z,https://www.adzuna.co.uk/jobs/details/5799061857?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033072+00:00
5714834595,Sr. Machine Learning Engineer,PlayStation,"London, UK",London,"Why Sony Interactive Entertainment? Sony Interactive Entertainment isn’t just the Best Place to Play — it’s also the Best Place to Work. Sony Interactive Entertainment (SIE) is the company behind the PlayStation brand. As a subsidiary of Sony Group Corporation, we’re part of a proud legacy of innovation and excellence. SIE is a dynamic technology company, delivering cutting-edge hardware and network services to more than 100 million people and an entertainment leader, home to some of the most b…",59351.23,59351.23,1,,,IT Jobs,2026-04-30T21:59:29Z,https://www.adzuna.co.uk/jobs/details/5714834595?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033077+00:00
5666303399,Head of Machine Learning Engineering,Trainline,"London, UK",London,"About us We are champions of rail, inspired to build a greener, more sustainable future of travel. Trainline enables millions of travellers to find and book the best value tickets across carriers, fares, and journey options through our highly rated mobile app, website, and B2B partner channels. Great journeys start with Trainline  Now Europe’s number 1 downloaded rail app, with over 135 million monthly visits and £6.3 billion in annual ticket sales, we collaborate with 270 rail and coach compan…",102091.78,102091.78,1,,full_time,IT Jobs,2026-03-15T10:27:14Z,https://www.adzuna.co.uk/jobs/details/5666303399?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033083+00:00
5697410291,Senior Machine Learning Engineer,Sona,UK,UK,"3 billion people across the world work in frontline jobs. Yet, despite rising costs and staff shortages, frontline organisations are still left to choose between paper, Excel, and WhatsApp, or decade-old workforce management solutions to take care of the most important part of their businesses - their people. Enter Sona: the next generation of AI-native, frontline workforce management. We've built an end-to-end platform covering Scheduling, HR, Payroll, and Communications that gives the largest…",95000.0,110000.0,0,,full_time,IT Jobs,2026-04-12T11:14:54Z,https://www.adzuna.co.uk/jobs/details/5697410291?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033088+00:00
5754916297,Senior Machine Learning Engineer,AECOM,"London, UK",London,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",56778.76,56778.76,1,,,Engineering Jobs,2026-06-07T01:28:17Z,https://www.adzuna.co.uk/jobs/details/5754916297?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033093+00:00
5717299912,Staff Machine Learning Engineer,Bjak,"London, UK",London,"About A1 There are over 5 billion users using basic applications today such email, notes, tasks that are not AI-native. Our mission is to build a proactive smart assistant for everyday users to bring intelligence to conversations, errands, organising and workflows, with minimal prompting. Our product focuses on achieving high reliability for long-running workflows, persistent context, and real-world task completion. The system must handle multi-step reasoning, interact with external tools, and …",66724.91,66724.91,1,,full_time,IT Jobs,2026-05-02T21:56:22Z,https://www.adzuna.co.uk/jobs/details/5717299912?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033098+00:00
5709490418,Staff Machine Learning Engineer,Accurx,"London, UK",London," Accurx is where conversations happen with and about patients. For decades, the NHS has struggled with fragmented systems that make simple tasks feel impossible. We’re changing that by building a single, system-wide platform that connects everyone through communication. What started as a way for GPs to text a patient has now evolved into an all-in-one digital toolkit used by 98% of GP practices. Our platform now powers Total Triage to manage patient demand, and Self-Book , which lets patients s…",115000.0,135000.0,0,,full_time,IT Jobs,2026-04-24T19:22:28Z,https://www.adzuna.co.uk/jobs/details/5709490418?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033104+00:00
